Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
United Kingdom,Potatoes,1995,374503.0,1220.0,33743.0,10.17
United Kingdom,Potatoes,1995,374503.0,1220.0,33743.0,8.49
United Kingdom,Potatoes,1995,374503.0,1220.0,33743.0,10.55
United Kingdom,Wheat,1995,76992.0,1220.0,33743.0,9.52
United Kingdom,Wheat,1995,76992.0,1220.0,33743.0,10.17
United Kingdom,Wheat,1995,76992.0,1220.0,33743.0,10.17
United Kingdom,Wheat,1995,76992.0,1220.0,33743.0,8.49
United Kingdom,Wheat,1995,76992.0,1220.0,33743.0,10.55
United Kingdom,Potatoes,1996,407441.0,1220.0,35579.0,8.8
United Kingdom,Potatoes,1996,407441.0,1220.0,35579.0,8.87
United Kingdom,Potatoes,1996,407441.0,1220.0,35579.0,8.87
United Kingdom,Potatoes,1996,407441.0,1220.0,35579.0,7.71
United Kingdom,Potatoes,1996,407441.0,1220.0,35579.0,9.27
United Kingdom,Wheat,1996,81315.0,1220.0,35579.0,8.8
United Kingdom,Wheat,1996,81315.0,1220.0,35579.0,8.87
United Kingdom,Wheat,1996,81315.0,1220.0,35579.0,8.87
United Kingdom,Wheat,1996,81315.0,1220.0,35579.0,7.71
United Kingdom,Wheat,1996,81315.0,1220.0,35579.0,9.27
United Kingdom,Potatoes,1997,429656.0,1220.0,35490.0,9.94
United Kingdom,Potatoes,1997,429656.0,1220.0,35490.0,10.17
United Kingdom,Potatoes,1997,429656.0,1220.0,35490.0,10.17
United Kingdom,Potatoes,1997,429656.0,1220.0,35490.0,8.87
United Kingdom,Potatoes,1997,429656.0,1220.0,35490.0,10.64
United Kingdom,Wheat,1997,73776.0,1220.0,35490.0,9.94
United Kingdom,Wheat,1997,73776.0,1220.0,35490.0,10.17
United Kingdom,Wheat,1997,73776.0,1220.0,35490.0,10.17
United Kingdom,Wheat,1997,73776.0,1220.0,35490.0,8.87
United Kingdom,Wheat,1997,73776.0,1220.0,35490.0,10.64
United Kingdom,Potatoes,1998,391347.0,1220.0,35422.0,9.59
United Kingdom,Potatoes,1998,391347.0,1220.0,35422.0,10.0
United Kingdom,Potatoes,1998,391347.0,1220.0,35422.0,10.0
United Kingdom,Potatoes,1998,391347.0,1220.0,35422.0,8.56
United Kingdom,Potatoes,1998,391347.0,1220.0,35422.0,10.4
United Kingdom,Wheat,1998,75542.0,1220.0,35422.0,9.59
United Kingdom,Wheat,1998,75542.0,1220.0,35422.0,10.0
United Kingdom,Wheat,1998,75542.0,1220.0,35422.0,10.0
United Kingdom,Wheat,1998,75542.0,1220.0,35422.0,8.56
United Kingdom,Wheat,1998,75542.0,1220.0,35422.0,10.4
United Kingdom,Potatoes,1999,401515.0,1220.0,35537.0,9.67
United Kingdom,Potatoes,1999,401515.0,1220.0,35537.0,10.3
United Kingdom,Potatoes,1999,401515.0,1220.0,35537.0,10.3
United Kingdom,Potatoes,1999,401515.0,1220.0,35537.0,8.74
United Kingdom,Potatoes,1999,401515.0,1220.0,35537.0,10.86
United Kingdom,Wheat,1999,80495.0,1220.0,35537.0,9.67
United Kingdom,Wheat,1999,80495.0,1220.0,35537.0,10.3
United Kingdom,Wheat,1999,80495.0,1220.0,35537.0,10.3
United Kingdom,Wheat,1999,80495.0,1220.0,35537.0,8.74
United Kingdom,Wheat,1999,80495.0,1220.0,35537.0,10.86
United Kingdom,Potatoes,2000,399759.0,1220.0,33031.28,9.47
United Kingdom,Potatoes,2000,399759.0,1220.0,33031.28,9.97
United Kingdom,Potatoes,2000,399759.0,1220.0,33031.28,9.97
United Kingdom,Potatoes,2000,399759.0,1220.0,33031.28,8.48
United Kingdom,Potatoes,2000,399759.0,1220.0,33031.28,10.52
United Kingdom,Wheat,2000,80075.0,1220.0,33031.28,9.47
United Kingdom,Wheat,2000,80075.0,1220.0,33031.28,9.97
United Kingdom,Wheat,2000,80075.0,1220.0,33031.28,9.97
United Kingdom,Wheat,2000,80075.0,1220.0,33031.28,8.48
United Kingdom,Wheat,2000,80075.0,1220.0,33031.28,10.52
United Kingdom,Potatoes,2001,402970.0,1220.0,32893.1,9.25
United Kingdom,Potatoes,2001,402970.0,1220.0,32893.1,9.69
United Kingdom,Potatoes,2001,402970.0,1220.0,32893.1,9.69
United Kingdom,Potatoes,2001,402970.0,1220.0,32893.1,8.15
United Kingdom,Potatoes,2001,402970.0,1220.0,32893.1,10.18
United Kingdom,Wheat,2001,70827.0,1220.0,32893.1,9.25
United Kingdom,Wheat,2001,70827.0,1220.0,32893.1,9.69
United Kingdom,Wheat,2001,70827.0,1220.0,32893.1,9.69
United Kingdom,Wheat,2001,70827.0,1220.0,32893.1,8.15
United Kingdom,Wheat,2001,70827.0,1220.0,32893.1,10.18
United Kingdom,Potatoes,2002,440886.0,1220.0,30995.26,9.78
United Kingdom,Potatoes,2002,440886.0,1220.0,30995.26,10.28
United Kingdom,Potatoes,2002,440886.0,1220.0,30995.26,10.28
United Kingdom,Potatoes,2002,440886.0,1220.0,30995.26,8.76
United Kingdom,Potatoes,2002,440886.0,1220.0,30995.26,10.91
United Kingdom,Wheat,2002,80028.0,1220.0,30995.26,9.78
United Kingdom,Wheat,2002,80028.0,1220.0,30995.26,10.28
United Kingdom,Wheat,2002,80028.0,1220.0,30995.26,10.28
United Kingdom,Wheat,2002,80028.0,1220.0,30995.26,8.76
United Kingdom,Wheat,2002,80028.0,1220.0,30995.26,10.91
United Kingdom,Potatoes,2004,424781.0,1220.0,31223.91,9.86
United Kingdom,Potatoes,2004,424781.0,1220.0,31223.91,10.27
United Kingdom,Potatoes,2004,424781.0,1220.0,31223.91,10.27
United Kingdom,Potatoes,2004,424781.0,1220.0,31223.91,8.92
United Kingdom,Potatoes,2004,424781.0,1220.0,31223.91,10.77
United Kingdom,Wheat,2004,77754.0,1220.0,31223.91,9.86
United Kingdom,Wheat,2004,77754.0,1220.0,31223.91,10.27
United Kingdom,Wheat,2004,77754.0,1220.0,31223.91,10.27
United Kingdom,Wheat,2004,77754.0,1220.0,31223.91,8.92
United Kingdom,Wheat,2004,77754.0,1220.0,31223.91,10.77
United Kingdom,Potatoes,2005,435153.0,1220.0,31415.27,9.9
United Kingdom,Potatoes,2005,435153.0,1220.0,31415.27,10.24
United Kingdom,Potatoes,2005,435153.0,1220.0,31415.27,10.24
United Kingdom,Potatoes,2005,435153.0,1220.0,31415.27,8.85
United Kingdom,Potatoes,2005,435153.0,1220.0,31415.27,10.63
United Kingdom,Wheat,2005,79609.0,1220.0,31415.27,9.9
United Kingdom,Wheat,2005,79609.0,1220.0,31415.27,10.24
United Kingdom,Wheat,2005,79609.0,1220.0,31415.27,10.24
United Kingdom,Wheat,2005,79609.0,1220.0,31415.27,8.85
United Kingdom,Wheat,2005,79609.0,1220.0,31415.27,10.63
United Kingdom,Potatoes,2006,415887.0,1220.0,22588.09,10.02
United Kingdom,Potatoes,2006,415887.0,1220.0,22588.09,10.58
United Kingdom,Potatoes,2006,415887.0,1220.0,22588.09,10.58
United Kingdom,Potatoes,2006,415887.0,1220.0,22588.09,9.1
United Kingdom,Potatoes,2006,415887.0,1220.0,22588.09,11.1
United Kingdom,Wheat,2006,80361.0,1220.0,22588.09,10.02
United Kingdom,Wheat,2006,80361.0,1220.0,22588.09,10.58
United Kingdom,Wheat,2006,80361.0,1220.0,22588.09,10.58
United Kingdom,Wheat,2006,80361.0,1220.0,22588.09,9.1
United Kingdom,Wheat,2006,80361.0,1220.0,22588.09,11.1
United Kingdom,Potatoes,2007,401926.0,1220.0,22331.7,10.11
United Kingdom,Potatoes,2007,401926.0,1220.0,22331.7,10.37
United Kingdom,Potatoes,2007,401926.0,1220.0,22331.7,10.37
United Kingdom,Potatoes,2007,401926.0,1220.0,22331.7,8.94
United Kingdom,Potatoes,2007,401926.0,1220.0,22331.7,10.83
United Kingdom,Wheat,2007,72244.0,1220.0,22331.7,10.11
United Kingdom,Wheat,2007,72244.0,1220.0,22331.7,10.37
United Kingdom,Wheat,2007,72244.0,1220.0,22331.7,10.37
United Kingdom,Wheat,2007,72244.0,1220.0,22331.7,8.94
United Kingdom,Wheat,2007,72244.0,1220.0,22331.7,10.83
United Kingdom,Potatoes,2008,416597.0,1220.0,21596.68,9.48
United Kingdom,Potatoes,2008,416597.0,1220.0,21596.68,9.82
United Kingdom,Potatoes,2008,416597.0,1220.0,21596.68,9.82
United Kingdom,Potatoes,2008,416597.0,1220.0,21596.68,8.42
United Kingdom,Potatoes,2008,416597.0,1220.0,21596.68,10.38
United Kingdom,Wheat,2008,82814.0,1220.0,21596.68,9.48
United Kingdom,Wheat,2008,82814.0,1220.0,21596.68,9.82
United Kingdom,Wheat,2008,82814.0,1220.0,21596.68,9.82
United Kingdom,Wheat,2008,82814.0,1220.0,21596.68,8.42
United Kingdom,Wheat,2008,82814.0,1220.0,21596.68,10.38
United Kingdom,Potatoes,2009,444167.0,1220.0,21324.22,9.59
United Kingdom,Potatoes,2009,444167.0,1220.0,21324.22,9.9
United Kingdom,Potatoes,2009,444167.0,1220.0,21324.22,9.9
United Kingdom,Potatoes,2009,444167.0,1220.0,21324.22,8.64
United Kingdom,Potatoes,2009,444167.0,1220.0,21324.22,10.52
United Kingdom,Wheat,2009,79284.0,1220.0,21324.22,9.59
United Kingdom,Wheat,2009,79284.0,1220.0,21324.22,9.9
United Kingdom,Wheat,2009,79284.0,1220.0,21324.22,9.9
United Kingdom,Wheat,2009,79284.0,1220.0,21324.22,8.64
United Kingdom,Wheat,2009,79284.0,1220.0,21324.22,10.52
United Kingdom,Potatoes,2010,438841.0,1220.0,16770.87,8.4
United Kingdom,Potatoes,2010,438841.0,1220.0,16770.87,8.8
United Kingdom,Potatoes,2010,438841.0,1220.0,16770.87,8.8
United Kingdom,Potatoes,2010,438841.0,1220.0,16770.87,7.43
United Kingdom,Potatoes,2010,438841.0,1220.0,16770.87,9.38
United Kingdom,Wheat,2010,76746.0,1220.0,16770.87,8.4
United Kingdom,Wheat,2010,76746.0,1220.0,16770.87,8.8
United Kingdom,Wheat,2010,76746.0,1220.0,16770.87,8.8
United Kingdom,Wheat,2010,76746.0,1220.0,16770.87,7.43
United Kingdom,Wheat,2010,76746.0,1220.0,16770.87,9.38
United Kingdom,Potatoes,2011,432192.0,1220.0,16401.66,9.82
United Kingdom,Potatoes,2011,432192.0,1220.0,16401.66,10.63
United Kingdom,Potatoes,2011,432192.0,1220.0,16401.66,10.63
United Kingdom,Potatoes,2011,432192.0,1220.0,16401.66,8.95
United Kingdom,Potatoes,2011,432192.0,1220.0,16401.66,11.19
United Kingdom,Wheat,2011,77471.0,1220.0,16401.66,9.82
United Kingdom,Wheat,2011,77471.0,1220.0,16401.66,10.63
United Kingdom,Wheat,2011,77471.0,1220.0,16401.66,10.63
United Kingdom,Wheat,2011,77471.0,1220.0,16401.66,8.95
United Kingdom,Wheat,2011,77471.0,1220.0,16401.66,11.19
United Kingdom,Potatoes,2012,305570.0,1220.0,17718.64,9.27
United Kingdom,Potatoes,2012,305570.0,1220.0,17718.64,9.55
United Kingdom,Potatoes,2012,305570.0,1220.0,17718.64,9.55
United Kingdom,Potatoes,2012,305570.0,1220.0,17718.64,8.08
United Kingdom,Potatoes,2012,305570.0,1220.0,17718.64,10.0
United Kingdom,Wheat,2012,66571.0,1220.0,17718.64,9.27
United Kingdom,Wheat,2012,66571.0,1220.0,17718.64,9.55
United Kingdom,Wheat,2012,66571.0,1220.0,17718.64,9.55
United Kingdom,Wheat,2012,66571.0,1220.0,17718.64,8.08
United Kingdom,Wheat,2012,66571.0,1220.0,17718.64,10.0
United Kingdom,Potatoes,2013,408993.0,1220.0,17673.46,8.76
United Kingdom,Potatoes,2013,408993.0,1220.0,17673.46,9.57
United Kingdom,Potatoes,2013,408993.0,1220.0,17673.46,9.57
United Kingdom,Potatoes,2013,408993.0,1220.0,17673.46,8.39
United Kingdom,Potatoes,2013,408993.0,1220.0,17673.46,9.91
United Kingdom,Wheat,2013,73838.0,1220.0,17673.46,8.76
United Kingdom,Wheat,2013,73838.0,1220.0,17673.46,9.57
United Kingdom,Wheat,2013,73838.0,1220.0,17673.46,9.57
United Kingdom,Wheat,2013,73838.0,1220.0,17673.46,8.39
United Kingdom,Wheat,2013,73838.0,1220.0,17673.46,9.91
Uruguay,Maize,1990,18510.0,1300.0,1762.01,16.91
Uruguay,Potatoes,1990,95000.0,1300.0,1762.01,16.91
Uruguay,"Rice, paddy",1990,44474.0,1300.0,1762.01,16.91
Uruguay,Sorghum,1990,22680.0,1300.0,1762.01,16.91
Uruguay,Soybeans,1990,12982.0,1300.0,1762.01,16.91
Uruguay,Sweet potatoes,1990,57857.0,1300.0,1762.01,16.91
Uruguay,Wheat,1990,18510.0,1300.0,1762.01,16.91
Uruguay,Maize,1991,17800.0,1300.0,1762.01,16.95
Uruguay,Potatoes,1991,101741.0,1300.0,1762.01,16.95
Uruguay,"Rice, paddy",1991,47767.0,1300.0,1762.01,16.95
Uruguay,Sorghum,1991,31718.0,1300.0,1762.01,16.95
Uruguay,Soybeans,1991,18333.0,1300.0,1762.01,16.95
Uruguay,Sweet potatoes,1991,40000.0,1300.0,1762.01,16.95
Uruguay,Wheat,1991,16135.0,1300.0,1762.01,16.95
Uruguay,Maize,1992,15613.0,1300.0,2072.03,16.7
Uruguay,Potatoes,1992,92262.0,1300.0,2072.03,16.7
Uruguay,"Rice, paddy",1992,47557.0,1300.0,2072.03,16.7
Uruguay,Sorghum,1992,28877.0,1300.0,2072.03,16.7
Uruguay,Soybeans,1992,19886.0,1300.0,2072.03,16.7
Uruguay,Sweet potatoes,1992,67758.0,1300.0,2072.03,16.7
Uruguay,Wheat,1992,23035.0,1300.0,2072.03,16.7
Uruguay,Maize,1993,19631.0,1300.0,1634.02,16.81
Uruguay,Potatoes,1993,85938.0,1300.0,1634.02,16.81
Uruguay,"Rice, paddy",1993,51717.0,1300.0,1634.02,16.81
Uruguay,Sorghum,1993,31952.0,1300.0,1634.02,16.81
Uruguay,Soybeans,1993,18500.0,1300.0,1634.02,16.81
Uruguay,Sweet potatoes,1993,87002.0,1300.0,1634.02,16.81
Uruguay,Wheat,1993,16018.0,1300.0,1634.02,16.81
Uruguay,Maize,1994,16279.0,1300.0,2272.08,17.17
Uruguay,Potatoes,1994,93306.0,1300.0,2272.08,17.17
Uruguay,"Rice, paddy",1994,49158.0,1300.0,2272.08,17.17
Uruguay,Sorghum,1994,27997.0,1300.0,2272.08,17.17
Uruguay,Soybeans,1994,15091.0,1300.0,2272.08,17.17
Uruguay,Sweet potatoes,1994,91667.0,1300.0,2272.08,17.17
Uruguay,Wheat,1994,25653.0,1300.0,2272.08,17.17
Uruguay,Maize,1995,24528.0,1300.0,2413.02,16.66
Uruguay,Potatoes,1995,100603.0,1300.0,2413.02,16.66
Uruguay,"Rice, paddy",1995,55099.0,1300.0,2413.02,16.66
Uruguay,Sorghum,1995,31881.0,1300.0,2413.02,16.66
Uruguay,Soybeans,1995,18235.0,1300.0,2413.02,16.66
Uruguay,Sweet potatoes,1995,99107.0,1300.0,2413.02,16.66
Uruguay,Wheat,1995,23359.0,1300.0,2413.02,16.66
Uruguay,Maize,1996,21712.0,1300.0,3444.01,17.03
Uruguay,Potatoes,1996,109417.0,1300.0,3444.01,17.03
Uruguay,"Rice, paddy",1996,64684.0,1300.0,3444.01,17.03
Uruguay,Sorghum,1996,30391.0,1300.0,3444.01,17.03
Uruguay,Soybeans,1996,17895.0,1300.0,3444.01,17.03
Uruguay,Sweet potatoes,1996,91667.0,1300.0,3444.01,17.03
Uruguay,Wheat,1996,25957.0,1300.0,3444.01,17.03
Uruguay,Maize,1997,26444.0,1300.0,3362.05,17.46
Uruguay,Potatoes,1997,150885.0,1300.0,3362.05,17.46
Uruguay,"Rice, paddy",1997,65839.0,1300.0,3362.05,17.46
Uruguay,Sorghum,1997,33428.0,1300.0,3362.05,17.46
Uruguay,Soybeans,1997,17333.0,1300.0,3362.05,17.46
Uruguay,Sweet potatoes,1997,107143.0,1300.0,3362.05,17.46
Uruguay,Wheat,1997,19843.0,1300.0,3362.05,17.46
Uruguay,Maize,1998,33715.0,1300.0,4239.03,16.77
Uruguay,Potatoes,1998,157532.0,1300.0,4239.03,16.77
Uruguay,"Rice, paddy",1998,50862.0,1300.0,4239.03,16.77
Uruguay,Sorghum,1998,33616.0,1300.0,4239.03,16.77
Uruguay,Soybeans,1998,21111.0,1300.0,4239.03,16.77
Uruguay,Sweet potatoes,1998,100000.0,1300.0,4239.03,16.77
Uruguay,Wheat,1998,28929.0,1300.0,4239.03,16.77
Uruguay,Maize,1999,40894.0,1300.0,3925.03,16.62
Uruguay,Potatoes,1999,163866.0,1300.0,3925.03,16.62
Uruguay,"Rice, paddy",1999,63830.0,1300.0,3925.03,16.62
Uruguay,Sorghum,1999,35724.0,1300.0,3925.03,16.62
Uruguay,Soybeans,1999,21110.0,1300.0,3925.03,16.62
Uruguay,Sweet potatoes,1999,100000.0,1300.0,3925.03,16.62
Uruguay,Wheat,1999,19537.0,1300.0,3925.03,16.62
Uruguay,Maize,2000,15296.0,1300.0,3650.08,16.95
Uruguay,Potatoes,2000,124074.0,1300.0,3650.08,16.95
Uruguay,"Rice, paddy",2000,63840.0,1300.0,3650.08,16.95
Uruguay,Sorghum,2000,16048.0,1300.0,3650.08,16.95
Uruguay,Soybeans,2000,7640.0,1300.0,3650.08,16.95
Uruguay,Sweet potatoes,2000,100000.0,1300.0,3650.08,16.95
Uruguay,Wheat,2000,25344.0,1300.0,3650.08,16.95
Uruguay,Maize,2001,46643.0,1300.0,4433.04,17.61
Uruguay,Potatoes,2001,146493.0,1300.0,4433.04,17.61
Uruguay,"Rice, paddy",2001,67037.0,1300.0,4433.04,17.61
Uruguay,Sorghum,2001,40630.0,1300.0,4433.04,17.61
Uruguay,Soybeans,2001,23000.0,1300.0,4433.04,17.61
Uruguay,Sweet potatoes,2001,100000.0,1300.0,4433.04,17.61
Uruguay,Wheat,2001,11488.0,1300.0,4433.04,17.61
Uruguay,Maize,2002,33552.0,1300.0,5184.5,17.06
Uruguay,Potatoes,2002,129399.0,1300.0,5184.5,17.06
Uruguay,"Rice, paddy",2002,58632.0,1300.0,5184.5,17.06
Uruguay,Sorghum,2002,32075.0,1300.0,5184.5,17.06
Uruguay,Soybeans,2002,24567.0,1300.0,5184.5,17.06
Uruguay,Sweet potatoes,2002,100000.0,1300.0,5184.5,17.06
Uruguay,Wheat,2002,15011.0,1300.0,5184.5,17.06
Uruguay,Maize,2004,49640.0,1300.0,9017.73,17.22
Uruguay,Potatoes,2004,159905.0,1300.0,9017.73,17.22
Uruguay,"Rice, paddy",2004,67712.0,1300.0,9017.73,17.22
Uruguay,Sorghum,2004,38760.0,1300.0,9017.73,17.22
Uruguay,Soybeans,2004,15263.0,1300.0,9017.73,17.22
Uruguay,Sweet potatoes,2004,90909.0,1300.0,9017.73,17.22
Uruguay,Wheat,2004,29704.0,1300.0,9017.73,17.22
Uruguay,Maize,2005,41419.0,1300.0,9232.47,17.13
Uruguay,Potatoes,2005,189330.0,1300.0,9232.47,17.13
Uruguay,"Rice, paddy",2005,66005.0,1300.0,9232.47,17.13
Uruguay,Sorghum,2005,44579.0,1300.0,9232.47,17.13
Uruguay,Soybeans,2005,18381.0,1300.0,9232.47,17.13
Uruguay,Sweet potatoes,2005,94286.0,1300.0,9232.47,17.13
Uruguay,Wheat,2005,29583.0,1300.0,9232.47,17.13
Uruguay,Maize,2006,41837.0,1300.0,9143.45,17.13
Uruguay,Potatoes,2006,172693.0,1300.0,9143.45,17.13
Uruguay,"Rice, paddy",2006,72893.0,1300.0,9143.45,17.13
Uruguay,Sorghum,2006,38797.0,1300.0,9143.45,17.13
Uruguay,Soybeans,2006,21899.0,1300.0,9143.45,17.13
Uruguay,Sweet potatoes,2006,91892.0,1300.0,9143.45,17.13
Uruguay,Wheat,2006,31603.0,1300.0,9143.45,17.13
Uruguay,Maize,2007,57541.0,1300.0,14057.2,16.53
Uruguay,Potatoes,2007,149353.0,1300.0,14057.2,16.53
Uruguay,"Rice, paddy",2007,78796.0,1300.0,14057.2,16.53
Uruguay,Sorghum,2007,38000.0,1300.0,14057.2,16.53
Uruguay,Soybeans,2007,22233.0,1300.0,14057.2,16.53
Uruguay,Sweet potatoes,2007,93333.0,1300.0,14057.2,16.53
Uruguay,Wheat,2007,28420.0,1300.0,14057.2,16.53
Uruguay,Maize,2008,41526.0,1300.0,13335.22,17.43
Uruguay,Potatoes,2008,169299.0,1300.0,13335.22,17.43
Uruguay,"Rice, paddy",2008,78989.0,1300.0,13335.22,17.43
Uruguay,Sorghum,2008,40106.0,1300.0,13335.22,17.43
Uruguay,Soybeans,2008,16733.0,1300.0,13335.22,17.43
Uruguay,Sweet potatoes,2008,93421.0,1300.0,13335.22,17.43
Uruguay,Wheat,2008,28560.0,1300.0,13335.22,17.43
Uruguay,Maize,2009,30834.0,1300.0,13475.41,16.96
Uruguay,Potatoes,2009,161006.0,1300.0,13475.41,16.96
Uruguay,"Rice, paddy",2009,80100.0,1300.0,13475.41,16.96
Uruguay,Sorghum,2009,47606.0,1300.0,13475.41,16.96
Uruguay,Soybeans,2009,17802.0,1300.0,13475.41,16.96
Uruguay,Sweet potatoes,2009,94737.0,1300.0,13475.41,16.96
Uruguay,Wheat,2009,33583.0,1300.0,13475.41,16.96
Uruguay,Maize,2010,55115.0,1300.0,14981.18,17.11
Uruguay,Potatoes,2010,200915.0,1300.0,14981.18,17.11
Uruguay,"Rice, paddy",2010,70954.0,1300.0,14981.18,17.11
Uruguay,Sorghum,2010,39093.0,1300.0,14981.18,17.11
Uruguay,Soybeans,2010,21124.0,1300.0,14981.18,17.11
Uruguay,Sweet potatoes,2010,94156.0,1300.0,14981.18,17.11
Uruguay,Wheat,2010,32196.0,1300.0,14981.18,17.11
Uruguay,Maize,2011,35377.0,1300.0,17517.76,16.9
Uruguay,Potatoes,2011,177610.0,1300.0,17517.76,16.9
Uruguay,"Rice, paddy",2011,83827.0,1300.0,17517.76,16.9
Uruguay,Sorghum,2011,39299.0,1300.0,17517.76,16.9
Uruguay,Soybeans,2011,17875.0,1300.0,17517.76,16.9
Uruguay,Sweet potatoes,2011,94872.0,1300.0,17517.76,16.9
Uruguay,Wheat,2011,33979.0,1300.0,17517.76,16.9
Uruguay,Maize,2012,42615.0,1300.0,23506.4,17.53
Uruguay,Potatoes,2012,219891.0,1300.0,23506.4,17.53
Uruguay,"Rice, paddy",2012,78513.0,1300.0,23506.4,17.53
Uruguay,Sorghum,2012,42273.0,1300.0,23506.4,17.53
Uruguay,Soybeans,2012,23902.0,1300.0,23506.4,17.53
Uruguay,Sweet potatoes,2012,94375.0,1300.0,23506.4,17.53
Uruguay,Wheat,2012,21822.0,1300.0,23506.4,17.53
Uruguay,Maize,2013,56309.0,1300.0,19028.6,15.92
Uruguay,Potatoes,2013,224434.0,1300.0,19028.6,15.92
Uruguay,"Rice, paddy",2013,78812.0,1300.0,19028.6,15.92
Uruguay,Sorghum,2013,42653.0,1300.0,19028.6,15.92
Uruguay,Soybeans,2013,26333.0,1300.0,19028.6,15.92
Uruguay,Sweet potatoes,2013,93902.0,1300.0,19028.6,15.92
Uruguay,Wheat,2013,33177.0,1300.0,19028.6,15.92
Zambia,Cassava,1990,62040.0,1020.0,1080.0,21.43
Zambia,Maize,1990,14316.0,1020.0,1080.0,21.43
Zambia,Potatoes,1990,90000.0,1020.0,1080.0,21.43
Zambia,"Rice, paddy",1990,9664.0,1020.0,1080.0,21.43
Zambia,Sorghum,1990,4042.0,1020.0,1080.0,21.43
Zambia,Soybeans,1990,8986.0,1020.0,1080.0,21.43
Zambia,Sweet potatoes,1990,54000.0,1020.0,1080.0,21.43
Zambia,Wheat,1990,43938.0,1020.0,1080.0,21.43
Zambia,Cassava,1991,62000.0,1020.0,1080.0,20.84
Zambia,Maize,1991,17140.0,1020.0,1080.0,20.84
Zambia,Potatoes,1991,90909.0,1020.0,1080.0,20.84
Zambia,"Rice, paddy",1991,10857.0,1020.0,1080.0,20.84
Zambia,Sorghum,1991,6587.0,1020.0,1080.0,20.84
Zambia,Soybeans,1991,9491.0,1020.0,1080.0,20.84
Zambia,Sweet potatoes,1991,43077.0,1020.0,1080.0,20.84
Zambia,Wheat,1991,43841.0,1020.0,1080.0,20.84
Zambia,Cassava,1992,61679.0,1020.0,1080.0,21.85
Zambia,Maize,1992,7311.0,1020.0,1080.0,21.85
Zambia,Potatoes,1992,88889.0,1020.0,1080.0,21.85
Zambia,"Rice, paddy",1992,5764.0,1020.0,1080.0,21.85
Zambia,Sorghum,1992,3226.0,1020.0,1080.0,21.85
Zambia,Soybeans,1992,3075.0,1020.0,1080.0,21.85
Zambia,Sweet potatoes,1992,33333.0,1020.0,1080.0,21.85
Zambia,Wheat,1992,41004.0,1020.0,1080.0,21.85
Zambia,Cassava,1993,62000.0,1020.0,1080.0,21.0
Zambia,Maize,1993,25228.0,1020.0,1080.0,21.0
Zambia,Potatoes,1993,90909.0,1020.0,1080.0,21.0
Zambia,"Rice, paddy",1993,10138.0,1020.0,1080.0,21.0
Zambia,Sorghum,1993,7613.0,1020.0,1080.0,21.0
Zambia,Soybeans,1993,13090.0,1020.0,1080.0,21.0
Zambia,Sweet potatoes,1993,30556.0,1020.0,1080.0,21.0
Zambia,Wheat,1993,50737.0,1020.0,1080.0,21.0
Zambia,Cassava,1994,61430.0,1020.0,1080.0,21.2
Zambia,Maize,1994,15025.0,1020.0,1080.0,21.2
Zambia,Potatoes,1994,90000.0,1020.0,1080.0,21.2
Zambia,"Rice, paddy",1994,8859.0,1020.0,1080.0,21.2
Zambia,Sorghum,1994,6348.0,1020.0,1080.0,21.2
Zambia,Soybeans,1994,9679.0,1020.0,1080.0,21.2
Zambia,Sweet potatoes,1994,26500.0,1020.0,1080.0,21.2
Zambia,Wheat,1994,52692.0,1020.0,1080.0,21.2
Zambia,Cassava,1995,61268.0,1020.0,716.0,21.86
Zambia,Maize,1995,14185.0,1020.0,716.0,21.86
Zambia,Potatoes,1995,88889.0,1020.0,716.0,21.86
Zambia,"Rice, paddy",1995,12426.0,1020.0,716.0,21.86
Zambia,Sorghum,1995,6571.0,1020.0,716.0,21.86
Zambia,Soybeans,1995,9759.0,1020.0,716.0,21.86
Zambia,Sweet potatoes,1995,21250.0,1020.0,716.0,21.86
Zambia,Wheat,1995,48705.0,1020.0,716.0,21.86
Zambia,Cassava,1996,61172.0,1020.0,1670.0,21.19
Zambia,Maize,1996,20864.0,1020.0,1670.0,21.19
Zambia,Potatoes,1996,90909.0,1020.0,1670.0,21.19
Zambia,"Rice, paddy",1996,13447.0,1020.0,1670.0,21.19
Zambia,Sorghum,1996,7450.0,1020.0,1670.0,21.19
Zambia,Soybeans,1996,15727.0,1020.0,1670.0,21.19
Zambia,Sweet potatoes,1996,20000.0,1020.0,1670.0,21.19
Zambia,Wheat,1996,55771.0,1020.0,1670.0,21.19
Zambia,Cassava,1997,61978.0,1020.0,1670.0,20.9
Zambia,Maize,1997,14794.0,1020.0,1670.0,20.9
Zambia,Potatoes,1997,90000.0,1020.0,1670.0,20.9
Zambia,"Rice, paddy",1997,10049.0,1020.0,1670.0,20.9
Zambia,Sorghum,1997,6877.0,1020.0,1670.0,20.9
Zambia,Soybeans,1997,16958.0,1020.0,1670.0,20.9
Zambia,Sweet potatoes,1997,17000.0,1020.0,1670.0,20.9
Zambia,Wheat,1997,66221.0,1020.0,1670.0,20.9
Zambia,Cassava,1998,62000.0,1020.0,1670.0,21.32
Zambia,Maize,1998,12503.0,1020.0,1670.0,21.32
Zambia,Potatoes,1998,88889.0,1020.0,1670.0,21.32
Zambia,"Rice, paddy",1998,7059.0,1020.0,1670.0,21.32
